userTier,priorityScore,canonicalForm,displayForm,identityKey,unitType,caseProfile,sourceDisambiguator,sourceBookCount,sourceFamilyCount,sourceCategories,sourceFamilies,sourceBooks,qualityStatus,crosslinkTargets,normalizationFlags,lexicalUnitId
R1,350,fastidious,fastidious,fastidious,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:tem8,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:0c49aaa8a22a908285
R1,350,fester,fester,fester,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:tem8;exam:toefl,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_1500.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:b559ff438473292a9f
R1,350,fictitious,fictitious,fictitious,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:sat;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:a74fc5578e7a6f2d73
R1,350,fractious,fractious,fractious,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;vocabulary_builder,exam:gre;exam:sat;exam:tem8;reference:merriam-builder,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_3_T.json;GRE_equivalent.json;Level8luan_2_T.json;Merriam_Webster_sVocabularyBuilder.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:50d407476a67a4d7b4
R1,350,frenzy,frenzy,frenzy,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_XDF_7000.json;Level8luan_2_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:ee2187c8bfdb0ac2be
R1,350,furtive,furtive,furtive,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:pte;exam:sat;exam:tem8,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;PTE_Advanced_apeuni.json;PTE_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:f768d2110176761076
R1,350,homage,homage,homage,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:sat;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:46e2cef671992ec01f
R1,350,hose,hose,hose,lexeme_candidate,normal,,10,5,domestic_exam;international_exam,exam:cet6;exam:ielts;exam:kaoyan;exam:tem4;exam:tem8,2025KaoYanHongBaoShu.json;CET6_T.json;HeQiong_IELTS.json;IELTS_3_T.json;IELTS_disorder.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;hongbaoshu-2026.json;xinghuoqiaoji_6.json,detail_crosslink_quarantined,"{""instrument"":10}",,lu:b434b8f4ebc36ea967
R1,350,inception,inception,inception,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:sat;exam:tem8;exam:toefl,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_1500.json;GRE_equivalent.json;Level8luan_2_T.json;SAT_3_T.json;TOEFL_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:7084f6abe11720eb83
R1,350,individuality,individuality,individuality,lexeme_candidate,normal,,6,4,domestic_exam;general_course;international_exam;school_high,course:yilin;curriculum:high;exam:pte;exam:tem8,BeiShiGaoZhong_11_T.json;Level8luan_2_T.json;PTE_Advanced_apeuni.json;PTE_Listening_apeuni.json;PTE_senior.json;YiLin_1.json,unreviewed,{},,lu:769c038d649f9d927a
R1,350,interviewee,interviewee,interviewee,lexeme_candidate,normal,,8,4,domestic_exam;international_exam;school_high,curriculum:high;exam:ielts;exam:kaoyan;exam:tem8,2025KaoYanHongBaoShu.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;IELTS_tinglichangjing.json;KaoYan_2024.json;Level8luan_2_T.json;PEPGaoZhong_5_T.json;ielts-807.json,unreviewed,{},,lu:1c74732b77db7c9a54
R1,350,jolt,jolt,jolt,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:e7e6972695e243db66
R1,350,judicious,judicious,judicious,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:tem8,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_3_T.json;Level8luan_2_T.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:638208edcf694bb7cb
R1,350,laconic,laconic,laconic,lexeme_candidate,normal,,9,4,advanced_exam;international_exam;vocabulary_builder,exam:gre;exam:pte;exam:sat;reference:merriam-builder,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_equivalent.json;Merriam_Webster_sVocabularyBuilder.json;PTE_Advanced_apeuni.json;PTE_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:a28bc108e55d89d70f
R1,350,loquacious,loquacious,loquacious,lexeme_candidate,normal,,9,4,advanced_exam;international_exam;vocabulary_builder,exam:gre;exam:pte;exam:sat;reference:merriam-builder,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_equivalent.json;Merriam_Webster_sVocabularyBuilder.json;PTE_Advanced_apeuni.json;PTE_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:cf3501c18dfc973884
R1,350,ludicrous,ludicrous,ludicrous,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:tem8,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_1500.json;GRE_equivalent.json;IELTS_disorder.json;Level8luan_2_T.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:9496223fd1a45f081c
R1,350,mirage,mirage,mirage,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:tem8,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:d4d5f6ea1e5fe1940d
R1,350,monstrous,monstrous,monstrous,lexeme_candidate,normal,,7,4,advanced_exam;domestic_exam;general_course;international_exam,course:new-concept;exam:gre;exam:ielts;exam:tem8,GRE-computer-based-test.json;GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;gre-ciyileiji.json;nce-new-3.json;nce-new-4.json,unreviewed,{},,lu:af5d19464dca3b875e
R1,350,nourishment,nourishment,nourishment,lexeme_candidate,normal,,6,6,domestic_exam;international_exam,exam:ielts;exam:kaoyan;exam:pte;exam:self-study;exam:tem8;exam:toefl,English_II.json;IELTS_disorder.json;Level8luan_2_T.json;PTE_FIB_R_senior.json;TOEFL_3_T.json;self-study_English3.json,unreviewed,{},,lu:e81be2f0a466a91305
R1,350,overfish,overfish,overfish,lexeme_candidate,normal,,7,4,advanced_exam;domestic_exam;general_course;international_exam,course:new-concept;exam:gmat;exam:kaoyan;exam:pte,2025KaoYanHongBaoShu.json;GMAT_3_T.json;KaoYan_2024.json;PTE_Advanced_apeuni.json;PTE_Read_apeuni.json;PTE_senior.json;nce-new-2.json,unreviewed,{},,lu:9365122ec1906d0913
R1,350,palpable,palpable,palpable,lexeme_candidate,normal,,9,4,advanced_exam;business_exam;domestic_exam,exam:bec;exam:gre;exam:sat;exam:tem8,BEC_2_T.json;BEC_3_T.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:6dc77cb4fdf2271a48
R1,350,paragon,paragon,paragon,lexeme_candidate,normal,,9,4,advanced_exam;business_exam;international_exam,exam:bec;exam:gre;exam:pte;exam:sat,BEC_2_T.json;BEC_3_T.json;GRE3000_3_T.json;GRE_3_T.json;PTE_Advanced_apeuni.json;PTE_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:0c98378fc4985fa901
R1,350,passer-by,passer-by,passer-by,lexeme_candidate,normal,,6,4,domestic_exam;general_course;international_exam;school_high,course:new-concept;curriculum:high;exam:gaokao;exam:pte,BeiShiGaoZhong_4_T.json;GaoKao_3500.json;PEPGaoZhong_2_T.json;PTE_Advanced_apeuni.json;PTE_senior.json;nce-new-3.json,unreviewed,{},,lu:c493c3912c7d113b60
R1,350,pliable,pliable,pliable,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:kaoyan;exam:toefl,DanCiDeMimi_1.json;GRE3000_3_T.json;GRE_3_T.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;TOEFL_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:b25d5c5a3c1f192d68
R1,350,postulate,postulate,postulate,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTSVocabularyBible.json;IELTS_disorder.json;Level8luan_2_T.json;TOEFL_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:76c1874a3dcf3a1b86
R1,350,prodigious,prodigious,prodigious,lexeme_candidate,normal,,11,4,advanced_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:toefl,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_3_T.json;GRE_equivalent.json;IELTS_XDF_7000.json;IELTS_disorder.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:de337933c50c0b35a5
R1,350,quash,quash,quash,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:tem8;exam:toefl,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_disorder.json;Level8luan_2_T.json;TOEFL_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:f7bb9589272a9248ab
R1,350,quibble,quibble,quibble,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:pte;exam:sat;exam:tem8,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;PTE_Advanced_apeuni.json;PTE_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:52ced54c994e758be7
R1,350,rend,rend,rend,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:pte;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;PTE_Advanced_apeuni.json;PTE_senior.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:f51a1b3474a5f26ee2
R1,350,repugnant,repugnant,repugnant,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:pte;exam:sat;exam:tem8,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;PTE_Advanced_apeuni.json;PTE_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:f1d5ad28b258152b0f
R1,350,retribution,retribution,retribution,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;vocabulary_builder,exam:gre;exam:kaoyan;exam:tem8;reference:merriam-builder,DanCiDeMimi_1.json;DanCiDeMimi_2.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;Merriam_Webster_sVocabularyBuilder.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:fc7ac8795b7eefb041
R1,350,rewarding,rewarding,rewarding,lexeme_candidate,normal,,7,4,advanced_exam;business_exam;domestic_exam;international_exam,exam:bec;exam:gre;exam:ielts;exam:self-study,BEC_2_T.json;BEC_3_T.json;GRE_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;gre-ciyileiji.json;self-study_English2.json,unreviewed,{},,lu:94f4dc66a8d1cbb817
R1,350,rickety,rickety,rickety,lexeme_candidate,normal,,7,4,advanced_exam;domestic_exam;general_course;international_exam,course:new-concept;exam:gre;exam:ielts;exam:tem8,GRE3000_3_T.json;GRE_1500.json;IELTS_disorder.json;Level8luan_2_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json;nce-new-3.json,unreviewed,{},,lu:98466eed79eb642628
R1,350,sage,sage,sage,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:pte;exam:tem8;exam:toefl,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;PTE_Advanced_apeuni.json;PTE_senior.json;TOEFL_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,conflicting_variants,{},,lu:22ba7612377caba30e
R1,350,spew,spew,spew,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:pte;exam:tem8;exam:toefl,GRE_3_T.json;Level8luan_2_T.json;PTE_Advanced_apeuni.json;PTE_FIB_L.json;PTE_FIB_R_senior.json;PTE_Read_apeuni.json;PTE_senior.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json,unreviewed,{},,lu:4d3373a72eb1725fbd
R1,350,squint,squint,squint,lexeme_candidate,normal,,6,4,advanced_exam;domestic_exam;general_course;school_high,course:new-concept;curriculum:high;exam:gre;exam:tem8,BeiShiGaoZhong_9_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;gre-ciyileiji.json;nce-new-3.json,unreviewed,{},,lu:2c00f4625278523214
R1,350,stint,stint,stint,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:pte;exam:tem8,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;IELTS_3_T.json;Level8luan_2_T.json;PTE_Advanced_apeuni.json;PTE_senior.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:fd48c0005cdffb09bf
R1,350,subtitle,subtitle,subtitle,lexeme_candidate,normal,,11,4,domestic_exam;international_exam,exam:cet6;exam:ielts;exam:kaoyan;exam:tem8,2025KaoYanHongBaoShu.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYan_2024.json;Level8luan_2_T.json;ielts-807.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:1f3eb9845cd464417a
R1,350,sufficiency,sufficiency,sufficiency,lexeme_candidate,normal,,6,6,advanced_exam;domestic_exam,exam:cet4;exam:cet6;exam:gmat;exam:kaoyan;exam:sat;exam:tem8,GMAT_3_T.json;KaoYan_2024.json;Level8luan_2_T.json;SAT_3_T.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:fa112d7a8bb6603b11
R1,350,surmise,surmise,surmise,lexeme_candidate,normal,,11,4,advanced_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:toefl,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_3_T.json;GRE_equivalent.json;IELTS_XDF_7000.json;IELTS_disorder.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:8fd6325d829ad6da0c
R1,350,tirade,tirade,tirade,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:pte;exam:sat;exam:tem8,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;PTE_Advanced_apeuni.json;PTE_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:0704df7ca9fe1848a0
R1,350,unwitting,unwitting,unwitting,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:pte;exam:sat;exam:tem8,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;PTE_FIB_R_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:3e823134d207dd44e4
R1,350,utopia,Utopia,utopia,lexeme_candidate,normal,,8,4,advanced_exam;domestic_exam;school_high,curriculum:high;exam:gre;exam:kaoyan;exam:tem8,2025KaoYanHongBaoShu.json;BeiShiGaoZhong_8_T.json;DanCiDeMimi_1.json;GRE-computer-based-test.json;GRE_3_T.json;KaoYan_2024.json;Level8luan_2_T.json;gre-ciyileiji.json,unreviewed,{},,lu:d5afe652bfa3752f10
R1,350,vault,vault,vault,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;international_exam,exam:gre;exam:ielts;exam:tem8;exam:toefl,GRE_1500.json;GRE_3_T.json;IELTSVocabularyBible.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json,unreviewed,{},,lu:1d6f8f1601ed39d311
R1,350,voluble,voluble,voluble,lexeme_candidate,normal,,9,4,advanced_exam;domestic_exam;vocabulary_builder,exam:gre;exam:sat;exam:tem8;reference:merriam-builder,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;Merriam_Webster_sVocabularyBuilder.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:7f458a06294aca57c7
R1,350,wistful,wistful,wistful,lexeme_candidate,normal,,8,4,advanced_exam;domestic_exam;school_high,curriculum:high;exam:gre;exam:kaoyan;exam:sat,BeiShiGaoZhong_11_T.json;DanCiDeMimi_1.json;GRE-computer-based-test.json;GRE3000_3_T.json;GRE_3_T.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:2e404eed1f7d54e386
R1,349,arboreal,arboreal,arboreal,lexeme_candidate,normal,,8,5,advanced_exam;international_exam,exam:gmat;exam:gre;exam:ielts;exam:sat;exam:toefl,GMAT_3_T.json;GRE_3_T.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;SAT_3_T.json;TOEFL_3_T.json;gre-ciyileiji.json,unreviewed,{},,lu:e86cf37bd759ae6a74
R1,349,dissatisfaction,dissatisfaction,dissatisfaction,lexeme_candidate,normal,,8,5,domestic_exam;international_exam,exam:ielts;exam:kaoyan;exam:pte;exam:tem4;exam:tem8,2025KaoYanHongBaoShu.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;IELTS_disorder.json;KaoYan_2024.json;Level4luan_2_T.json;Level8luan_2_T.json;PTE_FIB_L.json,unreviewed,{},,lu:781ef06c3ca50fe57e
R1,349,henceforth,henceforth,henceforth,lexeme_candidate,normal,,8,5,domestic_exam;international_exam,exam:cet6;exam:ielts;exam:kaoyan;exam:tem8;exam:toefl,2025KaoYanHongBaoShu.json;CET6_T.json;IELTS_disorder.json;KaoYan_3_T.json;Level8luan_2_T.json;TOEFL_3_T.json;hongbaoshu-2026.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:240430f5c590f1d7fa
R1,349,maiden,maiden,maiden,lexeme_candidate,normal,,8,5,domestic_exam;international_exam,exam:cet6;exam:ielts;exam:kaoyan;exam:tem4;exam:tem8,2025KaoYanHongBaoShu.json;IELTSVocabularyBible.json;IELTS_disorder.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;hongbaoshu-2026.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:7ae62051e99ce0224c
R1,349,marxism,Marxism,marxism,lexeme_candidate,normal,,7,6,domestic_exam;international_exam,exam:cet6;exam:ielts;exam:public-english;exam:self-study;exam:tem4;exam:tem8,IELTSVocabularyBible.json;IELTS_disorder.json;Level4luan_2_T.json;Level8luan_2_T.json;PETS3-2023.json;adult-self-study-examination.json;xinghuoqiaoji_6.json,detail_crosslink_quarantined,"{""ninth"":7}",,lu:57e44361e861f11f95
R1,349,pope,Pope,pope,lexeme_candidate,normal,,8,5,domestic_exam;international_exam,exam:cet6;exam:ielts;exam:kaoyan;exam:tem4;exam:tem8,2025KaoYanHongBaoShu.json;CET6_T.json;IELTSVocabularyBible.json;IELTS_disorder.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;hongbaoshu-2026.json,unreviewed,{},,lu:cf4c6e9b33c1b90b12
R1,349,ravenous,ravenous,ravenous,lexeme_candidate,normal,,8,5,advanced_exam;international_exam,exam:gre;exam:ielts;exam:sat;exam:toefl;exam:toeic,GRE3000_3_T.json;GRE_3_T.json;IELTS_XDF_7000.json;SAT_3_T.json;TOEFL_ZhangHongYan.json;TOEIC.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:cd9877f572f096b770
R1,349,salvation,salvation,salvation,lexeme_candidate,normal,,8,5,advanced_exam;domestic_exam,exam:cet6;exam:gre;exam:kaoyan;exam:tem4;exam:tem8,2025KaoYanHongBaoShu.json;CET6_T.json;GRE_3_T.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;hongbaoshu-2026.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:2ee56a4d7e2c25f415
R1,349,sloth,sloth,sloth,lexeme_candidate,normal,,8,5,advanced_exam;international_exam,exam:gmat;exam:gre;exam:ielts;exam:sat;exam:toefl,GMAT_3_T.json;GRE3000_3_T.json;IELTS_XDF_7000.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:e842631169a30498ee
R1,349,stature,stature,stature,lexeme_candidate,normal,,8,5,advanced_exam;international_exam,exam:gmat;exam:gre;exam:ielts;exam:sat;exam:toefl,GMAT_3_T.json;GRE3000_3_T.json;GRE_3_T.json;IELTSVocabularyBible.json;SAT_3_T.json;TOEFL_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,conflicting_variants,{},,lu:d12b8d6d9d20da7b08
R1,349,tropic,tropic,tropic,lexeme_candidate,normal,,8,5,domestic_exam;international_exam,exam:cet6;exam:ielts;exam:kaoyan;exam:tem8;exam:toefl,2025KaoYanHongBaoShu.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYan_3_T.json;Level8luan_2_T.json;TOEFL_3_T.json;hongbaoshu-2026.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:63ba7c0ffadc90a29b
R1,349,turbulence,turbulence,turbulence,lexeme_candidate,normal,,8,5,advanced_exam;domestic_exam,exam:cet6;exam:gmat;exam:kaoyan;exam:tem4;exam:tem8,2025KaoYanHongBaoShu.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;GMAT_3_T.json;KaoYan_2024.json;Level4luan_2_T.json;Level8luan_2_T.json;xinghuoqiaoji_6.json,unreviewed,{},,lu:fbb2758dba2e062774
R1,349,unaffected,unaffected,unaffected,lexeme_candidate,normal,,8,5,advanced_exam;domestic_exam,exam:gmat;exam:gre;exam:kaoyan;exam:sat;exam:tem8,2025KaoYanHongBaoShu.json;DanCiDeMimi_1.json;GMAT_3_T.json;GRE_3_T.json;KaoYan_2024.json;Level8luan_2_T.json;SAT_3_T.json;gre-ciyileiji.json,unreviewed,{},,lu:067ac16bf9ea0fd048
R1,349,wow,wow,wow,lexeme_candidate,normal,,9,3,general_course;school_junior;school_primary,course:cambridge-join-in;curriculum:junior;curriculum:primary,Cambridge_JOIN_IN.json;PEPChuZhong7_2_T.json;PEPXiaoXue4_1_T.json;PEP_SL_XiaoXue2_2_t.json;WaiYanSheChuZhong_1-Volume-up.json;WaiYanSheChuZhong_2_T.json;WaiYanSheChuZhong_5_T.json;jiJiao7-1.json;waiyan-xin-3-1.json,unreviewed,{},,lu:83728e3fd6cdac953c
R1,348,abeyance,abeyance,abeyance,lexeme_candidate,normal,,10,4,advanced_exam;international_exam,exam:gre;exam:ielts;exam:pte;exam:sat,GRE-computer-based-test.json;GRE3000_3_T.json;GRE_3_T.json;GRE_equivalent.json;IELTS_disorder.json;PTE_Advanced_apeuni.json;PTE_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:3062af72a16575695c
R1,348,abject,abject,abject,lexeme_candidate,normal,,8,4,advanced_exam;domestic_exam;general_course,course:new-concept;exam:gre;exam:sat;exam:tem8,GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;Level8luan_2_T.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json;nce-new-4.json,unreviewed,{},,lu:81a415d1ba6b67d648
R1,348,abrogate,abrogate,abrogate,lexeme_candidate,normal,,8,4,advanced_exam;business_exam;international_exam,exam:bec;exam:gre;exam:ielts;exam:sat,BEC_2_T.json;BEC_3_T.json;GRE3000_3_T.json;GRE_3_T.json;IELTS_disorder.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:eaa9b53309cb566efd
R1,348,abscond,abscond,abscond,lexeme_candidate,normal,,8,4,advanced_exam;international_exam;vocabulary_builder,exam:gre;exam:pte;exam:sat;reference:merriam-builder,GRE3000_3_T.json;GRE_3_T.json;Merriam_Webster_sVocabularyBuilder.json;PTE_Advanced_apeuni.json;PTE_senior.json;SAT_3_T.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json,unreviewed,{},,lu:b0f56af3e874c37caf
